# LAMMPS data file written by OVITO Basic 3.5.4
864 atoms
1 atom types
0.0 34.7786 xlo xhi
0.0 34.7786 ylo yhi
0.0 34.7786 zlo zhi

Masses

1 4.0026 #He

Atoms  # atomic

1 1 12.955544 -12.224933 16.153079
2 1 4.229269 -0.569719 13.656306
3 1 -8.795452 1.751942 -7.3932
4 1 -1.788036 5.907422 -6.044923
5 1 -9.292535 -8.464816 -2.872496
6 1 -5.168241 8.375204 -6.231003
7 1 10.022335 1.027297 -14.186172
8 1 11.398302 -7.164427 -4.886865
9 1 9.862639 -13.329969 1.265525
10 1 16.013618 -13.591761 -6.969712
11 1 -13.057747 16.137931 -15.864175
12 1 -0.075558 9.656224 6.206139
13 1 -16.219757 13.834431 -2.358087
14 1 11.420772 -9.542584 7.219872
15 1 9.997898 -9.032324 -11.530208
16 1 -2.544432 8.411097 -5.137135
17 1 -13.283591 -10.710659 6.802363
18 1 8.218827 8.110272 -5.911448
19 1 -13.677275 1.058986 12.419853
20 1 -8.081258 14.872148 9.690931
21 1 -10.706064 -3.269493 -12.903995
22 1 4.020868 -0.258786 0.921015
23 1 -10.80427 -2.826106 -9.367253
24 1 14.276338 -2.20365 7.621002
25 1 -13.416925 -8.228823 -2.581416
26 1 -9.88366 14.921595 7.581571
27 1 1.290289 -11.757588 3.579733
28 1 -7.243761 -1.862521 -7.804629
29 1 11.930489 -4.932617 5.872744
30 1 10.918538 -10.091424 -4.471348
31 1 3.114886 13.904104 -6.893203
32 1 -13.132862 12.278747 7.021433
33 1 -7.744386 16.141535 5.201751
34 1 -15.310459 8.286515 9.840214
35 1 -7.093505 -0.23645 -12.859757
36 1 5.089737 3.945247 -5.241865
37 1 -12.766668 10.136882 10.36155
38 1 -0.079505 -11.033526 -16.138642
39 1 -10.108864 -5.391254 -11.20188
40 1 13.409978 0.49413 6.727385
41 1 9.088998 9.937283 -16.138237
42 1 2.638839 0.379848 -1.995991
43 1 13.314944 -2.644232 -10.323475
44 1 2.916262 0.267774 6.168671
45 1 -2.255664 -3.504889 -15.104555
46 1 7.104076 6.840809 1.30892
47 1 -3.56453 6.136943 2.735491
48 1 -2.279959 -8.441004 -3.963375
49 1 2.344297 13.44027 -9.702951
50 1 -16.142393 -2.310431 14.506391
51 1 12.646915 -10.140838 -15.712283
52 1 -16.138438 15.471859 -7.252879
53 1 -4.029314 13.762065 -5.991895
54 1 6.916851 1.444272 14.339837
55 1 -14.255105 -13.708149 -5.724917
56 1 -1.4558 8.277412 3.486493
57 1 0.959166 -8.407092 3.079137
58 1 -12.034462 -13.801492 -3.828702
59 1 -14.393647 -13.941615 -12.556585
60 1 -6.66273 -9.989569 -14.601073
61 1 -7.406467 -14.314644 12.390815
62 1 -11.688727 -0.781252 9.517653
63 1 7.539194 11.061999 10.115773
64 1 -11.783132 -8.063938 1.559564
65 1 -0.199921 12.100485 4.258296
66 1 -3.238004 -16.073873 -0.147448
67 1 16.145242 14.219108 -5.502952
68 1 6.118961 2.259112 -0.444363
69 1 -6.346503 15.786208 7.711617
70 1 -0.655591 -1.903741 -2.844526
71 1 -14.744093 -0.03343 3.103553
72 1 9.750297 -4.325774 13.29413
73 1 9.53643 -4.160232 3.682
74 1 2.643089 -3.04379 3.097596
75 1 3.444105 -4.773029 -5.334771
76 1 -12.297343 -6.883083 10.40503
77 1 -13.368963 9.218447 -15.956238
78 1 -6.204291 12.860796 8.309797
79 1 12.956299 11.600639 6.882505
80 1 12.827757 -13.890057 5.955166
81 1 -12.695621 9.310436 -3.242179
82 1 15.856869 -0.57865 0.815127
83 1 1.36271 -4.255773 12.479857
84 1 -2.912972 9.366008 -14.296796
85 1 3.568659 -9.148916 -0.888035
86 1 16.140005 16.027 0.060383
87 1 16.139286 -13.262921 6.747895
88 1 15.323697 1.164723 14.191219
89 1 -11.689842 -1.913634 2.458932
90 1 -9.400954 -4.139102 -15.165984
91 1 -4.668402 -9.774412 -12.54758
92 1 0.942015 7.363245 11.096657
93 1 -15.109824 14.778984 14.497547
94 1 -11.461514 2.368602 11.485821
95 1 -9.210521 -3.102547 0.556855
96 1 -14.019549 1.602866 -6.624631
97 1 -0.206277 -4.063142 5.283629
98 1 2.119036 9.8084 -13.219665
99 1 16.137392 9.784895 9.392449
100 1 3.045559 -12.885682 -5.001757
101 1 -8.192578 -15.302961 3.589849
102 1 -15.615532 -1.880516 -4.725349
103 1 8.203915 -0.177775 -4.067164
104 1 -7.922711 -0.134988 -1.240527
105 1 -7.136741 -7.666619 0.148276
106 1 -11.243187 -13.41273 -14.114123
107 1 -13.061141 13.406455 9.78073
108 1 -5.628598 7.517747 6.178265
109 1 -13.971452 -16.139101 -2.662136
110 1 0.748089 -1.132014 -7.956018
111 1 -5.648781 14.662784 14.490818
112 1 -0.805394 10.553524 -5.410303
113 1 13.498752 -13.424912 13.747068
114 1 -0.163493 14.983199 -9.707435
115 1 7.147758 9.831901 -0.277756
116 1 -8.234721 11.111752 -12.771832
117 1 7.298379 -4.489326 5.297469
118 1 -11.074412 -5.638238 -1.495227
119 1 -5.694285 11.189236 -7.325106
120 1 8.750121 -6.377149 -3.041347
121 1 -13.838379 11.935146 3.904234
122 1 -2.479343 -15.365713 3.957244
123 1 -6.640521 -3.94078 -3.377148
124 1 -2.113701 -10.989556 -12.118691
125 1 -16.138714 13.421723 -11.686199
126 1 4.40722 2.735774 13.69975
127 1 13.513133 -5.389804 -13.658537
128 1 -3.307478 13.863364 -11.603335
129 1 -13.250032 -7.312262 -15.745131
130 1 1.496504 -7.17305 7.433646
131 1 5.421612 0.995817 -5.956529
132 1 8.173778 -4.598262 -6.342109
133 1 2.776077 11.69292 -5.30764
134 1 6.707807 9.284792 5.028315
135 1 -15.055907 5.210787 -5.28746
136 1 -10.955799 -15.192339 15.809079
137 1 8.657413 1.521344 -10.080336
138 1 9.954209 8.393589 14.999689
139 1 -4.541513 -6.49564 7.422347
140 1 -5.760601 -3.0176 -14.420815
141 1 -1.748601 12.80888 -3.682042
142 1 -6.622229 -7.709935 -3.0377
143 1 1.319424 -5.623196 -10.991676
144 1 -7.41084 15.496076 0.168654
145 1 11.810868 6.851389 -10.715362
146 1 3.950176 11.622663 -15.710963
147 1 -16.137644 12.620685 -7.915182
148 1 8.236825 -7.235587 4.781649
149 1 -10.216624 10.810897 -7.778367
150 1 -4.651626 4.194548 8.551923
151 1 -8.304677 -6.545216 2.442575
152 1 0.1086 -3.803057 -5.071533
153 1 -11.696546 0.499234 -5.418656
154 1 2.052528 -1.473855 9.979008
155 1 -5.984141 3.037231 2.450777
156 1 -10.605196 3.971664 15.368117
157 1 9.157412 7.622693 6.11427
158 1 -9.431969 8.706719 -3.043879
159 1 -4.424654 16.137633 -9.294956
160 1 6.574198 -7.879362 -3.851036
161 1 7.566336 2.427989 -4.875946
162 1 -4.168026 6.3331 14.415545
163 1 -2.598466 -7.988777 -12.310273
164 1 16.153448 14.718107 5.058609
165 1 -13.734526 -8.113934 6.016002
166 1 -0.525645 8.585158 -7.516306
167 1 -0.458882 -1.190724 11.370708
168 1 -8.857904 -12.576328 2.22169
169 1 -16.153063 -8.214614 -2.854541
170 1 9.842895 -10.092887 2.771758
171 1 10.743861 -7.031559 13.540985
172 1 -13.18116 9.594984 -6.040152
173 1 -0.45784 -9.822149 7.336098
174 1 -4.434963 10.008145 -3.738241
175 1 8.604979 -9.851178 5.583679
176 1 -5.721939 3.540567 -0.833805
177 1 9.087831 2.636328 -2.271365
178 1 -6.746065 -0.756461 -5.04696
179 1 7.275112 7.696746 -3.028313
180 1 -1.115641 0.810537 -14.312533
181 1 -4.533102 -7.44788 3.499028
182 1 -12.982124 12.279954 -6.982157
183 1 5.874947 -5.200175 -10.853497
184 1 5.782878 -4.617537 3.00562
185 1 -5.826313 1.703133 12.920792
186 1 -11.489238 13.288277 -9.059949
187 1 -2.660879 11.398109 3.131948
188 1 9.696898 4.201129 -8.992479
189 1 1.200829 -9.029253 9.984719
190 1 5.508322 15.756659 -7.773145
191 1 -3.400933 -3.631679 -7.686552
192 1 -1.620617 -10.950938 -6.311724
193 1 10.875939 13.692814 -16.138728
194 1 4.371378 5.714485 5.456714
195 1 -8.732226 13.313558 1.472101
196 1 -16.14011 -1.974352 -13.494754
197 1 3.062474 -6.897951 13.993222
198 1 8.775784 12.958761 8.522166
199 1 -6.087629 4.538342 6.231943
200 1 -7.690199 13.408212 -2.230124
201 1 -14.766739 -13.219932 14.490937
202 1 -15.042087 -15.489534 -7.789247
203 1 -9.35227 6.984577 15.786747
204 1 5.342021 6.479977 -14.105886
205 1 -13.508618 -4.244328 -13.316073
206 1 10.424284 8.667174 -12.274589
207 1 12.667065 14.810856 -1.271896
208 1 -0.073897 -9.058568 -12.465704
209 1 -6.80355 -12.769285 -14.766414
210 1 3.251704 8.718603 -9.468705
211 1 -10.196884 11.469168 -3.174188
212 1 -0.045145 -12.305258 -8.179567
213 1 0.82831 -11.600337 -13.002556
214 1 7.615061 4.912569 -3.694015
215 1 0.745803 -6.473813 -5.226087
216 1 6.78219 13.318565 -7.774753
217 1 9.723086 11.584201 -1.165553
218 1 1.401534 4.541391 10.369972
219 1 9.411055 -12.359542 10.603325
220 1 -1.890762 -4.257311 2.042288
221 1 15.077438 1.999324 11.299778
222 1 -9.849474 4.887717 -9.051801
223 1 9.220282 -7.503652 1.756206
224 1 12.029134 13.652146 -13.631009
225 1 13.148772 2.646991 -3.093517
226 1 15.590382 10.138646 6.251455
227 1 15.070198 5.198948 -3.772171
228 1 8.243775 -10.721683 -13.543226
229 1 -12.55348 -3.830118 9.704928
230 1 7.548745 16.060418 -3.933474
231 1 -14.383566 -8.573949 15.217734
232 1 -15.519576 14.306999 -14.220413
233 1 -10.020196 -3.159672 8.259746
234 1 2.182862 12.158733 -0.981457
235 1 11.210071 -5.28418 -15.450791
236 1 -8.693739 -6.827173 -5.875285
237 1 -2.08195 9.104667 -11.610287
238 1 11.61106 10.686171 -8.444778
239 1 -5.788837 -14.598481 -5.351133
240 1 -8.93039 8.290341 -6.607957
241 1 -6.175562 -11.410239 3.095686
242 1 15.231159 0.479892 8.993588
243 1 -14.013367 -1.218344 -11.927774
244 1 4.282933 -1.568216 -5.866955
245 1 2.703414 8.889379 3.190497
246 1 -0.126008 -13.863048 -5.830627
247 1 -4.604027 -5.718331 -2.118422
248 1 6.031034 -14.257329 -6.829489
249 1 2.320069 -4.261502 15.930182
250 1 -0.015664 -5.171436 -0.367177
251 1 9.591676 -2.923895 -3.399855
252 1 -11.809688 -10.206176 9.821662
253 1 4.413323 2.13531 -12.778933
254 1 6.737278 4.206395 -13.411607
255 1 13.826754 -12.043338 -8.015974
256 1 6.565072 8.20939 -12.262688
257 1 0.892978 -12.17305 -3.445779
258 1 -13.90953 14.70732 -8.923605
259 1 -5.634805 -4.872797 -6.280134
260 1 5.881458 10.068999 -3.009325
261 1 3.209207 -6.152028 4.119269
262 1 -3.784893 -1.323271 -13.159969
263 1 -0.395827 6.659179 5.700278
264 1 -12.601327 -0.71956 15.947618
265 1 -13.273694 -15.555253 12.876535
266 1 12.482291 4.535504 -8.257003
267 1 -3.369383 5.598523 -8.824863
268 1 11.723899 5.044863 -16.138746
269 1 4.107147 12.394257 -11.905731
270 1 2.971599 9.913784 -3.118102
271 1 13.408279 7.376356 -13.126116
272 1 10.823911 -0.499923 7.908402
273 1 -13.548565 12.337549 -10.861176
274 1 -1.403945 -12.851455 -14.019628
275 1 3.969546 -12.481058 15.363907
276 1 0.451672 9.960315 -2.016676
277 1 -7.997201 10.359937 2.204738
278 1 -1.093439 -12.657315 6.162181
279 1 -0.197503 -2.408743 -0.065482
280 1 -2.516441 8.695831 8.912243
281 1 3.712371 -10.872249 -3.02631
282 1 -5.173138 13.341961 0.274326
283 1 -15.249451 -10.310749 11.679418
284 1 2.999763 -2.744471 -7.999204
285 1 -12.191591 9.581366 2.955969
286 1 -10.18965 11.280936 3.990389
287 1 -8.663682 6.127939 6.716349
288 1 -0.472585 -6.335217 -14.558209
289 1 15.770597 -13.762756 -13.116234
290 1 -0.421916 -11.866103 0.346207
291 1 -16.210903 9.671333 0.224713
292 1 14.614664 10.963983 2.078641
293 1 0.001818 -7.095977 14.169659
294 1 11.586065 -15.291584 -8.926858
295 1 4.285162 11.321863 14.673095
296 1 -13.569947 9.856882 0.646087
297 1 -13.930355 -12.809643 11.337303
298 1 12.880839 11.978863 0.187437
299 1 16.151603 -1.112212 3.630006
300 1 10.631402 -3.38306 -6.125707
301 1 -12.376057 -4.086941 -4.504787
302 1 4.104569 -9.302097 -9.035309
303 1 -12.420757 -4.639727 -16.047541
304 1 15.633145 13.849963 13.483623
305 1 -5.073247 -11.662877 0.349253
306 1 -2.189007 -3.189892 13.667662
307 1 -6.42828 0.203989 8.989452
308 1 3.304446 -3.089659 -14.314668
309 1 6.032336 -3.219086 -8.143937
310 1 0.222488 -0.343594 6.555904
311 1 12.332344 -11.378054 2.141253
312 1 -1.531864 5.770236 8.465718
313 1 -9.78844 7.467112 9.29406
314 1 1.923321 -12.276153 -10.415467
315 1 -6.429837 -1.322482 5.399
316 1 9.935431 -9.694998 12.846674
317 1 7.706667 15.868739 -10.124902
318 1 1.797706 16.238608 -6.508665
319 1 -2.570441 11.917487 -8.74124
320 1 -6.103289 -3.156239 10.405675
321 1 -1.804701 -7.510144 3.101957
322 1 -14.302163 -12.814865 5.126244
323 1 1.381085 -15.068575 9.720637
324 1 -11.5275 11.615827 0.271076
325 1 6.152025 2.134356 -8.627464
326 1 -4.15081 -13.696901 6.715235
327 1 3.551616 -6.853032 -12.308917
328 1 15.016352 -7.51113 13.572262
329 1 -9.621966 -9.827349 14.905846
330 1 -10.519512 9.566554 -10.861169
331 1 -11.23172 7.112264 13.398356
332 1 9.902374 4.675919 9.050785
333 1 -16.077118 -9.900583 -6.951189
334 1 -4.247087 -11.923622 -6.860848
335 1 7.457618 -15.384571 4.631239
336 1 -10.832714 -8.434417 -7.768897
337 1 -2.464775 -14.728271 -11.150587
338 1 4.464227 -11.53635 -7.470094
339 1 -14.645291 -0.937594 8.2572
340 1 -1.794769 -8.89527 -0.474092
341 1 13.444354 14.32315 11.461993
342 1 5.727859 -14.883972 -12.550956
343 1 14.655726 3.829478 7.96883
